id_original,name,id_crew
8748,'Taika Waititi','55934.0'
87481,'Zhang Yang','15156.0'
87489,'Roy Frumkes','88448.0'
8749,'Aki Kaurismäki','16767.0'
87492,'Bennett Miller','5345.0'
87496,'Robert Redford','4135.0'
87499,'Zal Batmanglij','933739.0'
875,'Josef von Sternberg','2891.0'
87502,'Robert Zemeckis','24.0'
87503,'Jesús Franco','30956.0'
87504,'Roger Michell','7017.0'
87506,'Henning Carlsen','213457.0'
87514,'John Guillermin','6778.0'
87516,'Spike Lee','5281.0'
87531,'Elia Kazan','2746.0'
87533,'Steve Carver','102627.0'
87541,'Michael Verhoeven','26595.0'
87561,'Jean Genet','115467.0'
87567,'Justin Zackham','52599.0'
87587,'J.C. Khoury','935267.0'
87588,'Roy Ward Baker','26134.0'
87593,'Jay Duplass','45405.0'
876,'John Harrison','13367.0'
87612,'Lewis Seiler','84641.0'
87621,'Stuart Heisler','81285.0'
87636,'Akitarô Daichi','1664494.0'
8764,'Jerry Zucker' 'Jim Abrahams' 'David Zucker',"'3415.0,12936.0,12987.0'"
8765,'Gabriele Salvatores','55916.0'
87654,'Edith Carlmar','224715.0'
8766,'Kevin Yagher' 'Joe Chappelle',"'176246.0,55116.0'"
8767,'Claude Zidi' 'Claude Zidi',"'11201.0,11201.0'"
87673,'Mikio Naruse','125690.0'
87677,'Jack Perez','65242.0'
8768,'Claude Miller','18209.0'
87683,'Sam Miller','134156.0'
8769,'John Carpenter','11770.0'
877,'Howard Hawks' 'Richard Rosson',"'11435.0,226631.0'"
8770,'David Earnhardt','55942.0'
87706,'John 'Bud' Cardos','97966.0'
87719,'John Lawrence','193503.0'
87729,'James Ivory','54441.0'
87734,'George A. Romero','14999.0'
87737,'Adam Wingard' 'Joe Swanberg',"'98631.0,40863.0'"
87759,'Vladimir Basov','1190398.0'
8776,'Zoltán Fábri','55969.0'
87774,'Arthur Marks','107065.0'
87788,'Martin G. Goldman','1116960.0'
8779,'Karel Zeman','53859.0'
87790,'Bill Berry','63264.0'
87799,'Grigori Aleksandrov' 'Isidor Simkov',"'9607.0,1347153.0'"
878,'Helmut Weiss','13383.0'
8780,'Michael McCullers','14172.0'
87817,'Hugo Alves' 'Mónica Santana Baptista' 'Hugo Martins' 'Tiago Nunes' 'Patricia Raposo' 'Rui Santos',"'935450.0,935451.0,935452.0,935453.0,935454.0,935455.0'"
87818,'Griffin Dunne' 'Peter Farrelly' 'Elizabeth Banks' 'James Gunn' 'Steven Brill' 'Brett Ratner' 'Steve Carr' 'Rusty Cundieff' 'James Duffy' 'Patrik Forsberg' 'Jonathan van Tulleken' 'Will Graham',"'2171.0,7396.0,9281.0,15218.0,32593.0,11091.0,52112.0,141825.0,938681.0,938682.0,1272994.0,1579630.0'"
87820,'Joe Swanberg','40863.0'
87825,'Robert Lorenz','4746.0'
87826,'Frank Coraci','57370.0'
87827,'Ang Lee','1614.0'
87835,'Glenn Ciano','935517.0'
87847,'Andrew C. Erin','87776.0'
8785,'Wojciech Has','27002.0'
87851,'Jennifer Maytorena Taylor','935588.0'
87852,'Wayne Berwick','103067.0'
87874,'Tony Zarindast','243040.0'
87881,'Edwin L. Marin','78053.0'
87884,'Howard Avedis','930624.0'
87894,'William Nigh','89226.0'
87897,'Larry Yust','606500.0'
879,'Steven Spielberg','488.0'
87906,'Enzo G. Castellari','50739.0'
87908,'Antonis Aggelopoulos','935625.0'
87909,'Ronald F. Maxwell','66088.0'
87911,'George King','105801.0'
87914,'Frank Woodruff','935628.0'
87925,'Bernard Vorhaus','105477.0'
87936,'David Miller','73256.0'
87939,'Jules Dassin','14227.0'
87943,'Kim Longinotto' 'Florence Ayisi',"'1046935.0,1139506.0'"
87945,'Kirby Dick','112588.0'
87952,'Mary Bronstein','935669.0'
87953,'Hou Hsiao-hsien','64992.0'
87966,'Edward Bernds','34402.0'
87983,'Robert Z. Leonard','93906.0'
87992,'Peter Lindholm','1261548.0'
88,'Emile Ardolino','716.0'
880,'Marleen Gorris','13496.0'
88005,'Lorene Scafaria','71551.0'
88012,'Joan Littlewood','935706.0'
88013,'Émile Reynaud','935707.0'
88018,'Walt Disney','2106.0'
88030,'Mika Kaurismäki','54767.0'
88034,'Raúl Ruiz','121585.0'
88036,'Salim Akil','225556.0'
88042,'Andy Fickman','58375.0'
88051,'Lionel Rogosin','933247.0'
88057,'Jonathan Sobol','1041418.0'
88059,'Mika Kaurismäki','54767.0'
88061,'Godfrey Grayson','146947.0'
88065,'Milton Moses Ginsberg','563031.0'
88067,'Manny Coto','41795.0'
88075,'Robert Stevenson','5834.0'
881,'Rob Reiner','3026.0'
8810,'George Miller','20629.0'
88107,'John Paragon','44809.0'
88126,'Aleksi Mäkelä','93561.0'
88138,'Bryan Poyser','589479.0'
8814,'Andrzej Bartkowiak','10765.0'
8816,'Lasse Hallström','5306.0'
88174,'Christopher Crowe','57447.0'
88176,'Peter Lorre','2094.0'
8818,'Alan Parker','9168.0'
88192,'William Dieterle','49214.0'
88209,'Robert Florey','29808.0'
88224,'Lisa Krueger','124092.0'
88237,'Flávio Frederico','937092.0'
88253,'Albert Pyun','63937.0'
88264,'Lindsay Anderson','78157.0'
88266,'Mario Bava','25826.0'
88269,'Yasujirō Ozu','95501.0'
8827,'Jan Kounen','56401.0'
88271,'Yasujirō Ozu','95501.0'
88273,'Nikolaj Arcel','74752.0'
88274,'Alexandru Maftei','937134.0'
88276,'Hollis Frampton','1092209.0'
88284,'Christian Petzold','2332.0'
88285,'Phillip Noyce','13015.0'
88286,'Michael Gilio','186654.0'
88288,'Lloyd Bacon','21305.0'
88293,'John E. Hudgens','1100043.0'
883,'Jim Jarmusch','4429.0'
88302,'Giorgi Shengelaia','936052.0'
88309,'Yves Boisset','32940.0'
8831,'Peter Hyams','37710.0'
88318,'Tawnia McKiernan','1224653.0'
8832,'Paolo Sorrentino','56194.0'
88320,'Zoltan Korda','65852.0'
8833,'Enzo Barboni','56033.0'
88334,'Konrad Niewolski','95107.0'
88338,'Mark Griffiths','106491.0'
8834,'Richard Donner','7187.0'
88348,'William Girdler','112400.0'
8835,'Robert Luketic','36797.0'
88359,'Aram Avakian','239412.0'
8836,'Chris Carter','12524.0'
88375,'Paul Magwood','936151.0'
88376,'Norman Taurog','82800.0'
88377,'Godfrey Ho','147793.0'
8838,'Harold Becker','23213.0'
8839,'Brad Silberling','11887.0'
88390,'Jack Arnold','33883.0'
88395,'Valerio Zurlini','229418.0'
884,'David Cronenberg','224.0'
8840,'Rob Cohen','18878.0'
8841,'Laurent Cantet','17386.0'
88418,'Christian Petzold','2332.0'
8842,'Charles S. Dutton','17764.0'
88421,'Michael Snow','936169.0'
88423,'Rolf de Heer','112674.0'
8843,'Tarsem Singh','56512.0'
88435,'Seijun Suzuki','82461.0'
8844,'Joe Johnston','4945.0'
8845,'Andrew Davis','12989.0'
88451,'Franklin J. Schaffner','13265.0'
8846,'Thomas Durchschlag','56069.0'
8847,'Errol Morris','18533.0'
88478,'Rob Sitch','42378.0'
8848,'Roger Donaldson','21370.0'
88486,'Tonino Cervi','233343.0'
8849,'Charles Shyer','56106.0'
88491,'Sergei Loban','937230.0'
88496,'Bob Fosse','66777.0'
885,'Josef von Sternberg','2891.0'
8850,'Russell Mulcahy','52968.0'
8851,'Irvin S. Yeaworth Jr.','56141.0'
88518,'Charles Philip Moore','106751.0'
8852,'John Carpenter','11770.0'
88527,'Nagisa Ōshima','46230.0'
88528,'Seijun Suzuki','82461.0'
88529,'Yoshishige Yoshida','110519.0'
88534,'Konstantin Bojanov','1102608.0'
88535,'Seijun Suzuki','82461.0'
8854,'Kenneth Johnson','19142.0'
88557,'Kunihiko Yuyama','65429.0'
88558,'Jack Lee','245248.0'
8856,'John G. Avildsen','16513.0'
88562,'Masahiro Shinoda','133518.0'
88564,'Sergey Bondarchuk','38131.0'
88573,'Pen-Ek Ratanaruang','69991.0'
88580,'Byron Mabe','105085.0'
88583,'Robert Mulligan','8482.0'
8859,'Danny Leiner','56591.0'
88599,'Gabriel Rojas Vera','1031840.0'
886,'Norman Jewison','13563.0'
8860,'Thomas Carter','52038.0'
88609,'Humphrey Jennings' 'Stewart McAllister',"'936343.0,936344.0'"
88641,'Floyd Mutrux','67834.0'
88658,'Robert Dornhelm','44644.0'
8866,'Michael Lehmann','7145.0'
88665,'Piero Vivarelli','103607.0'
8867,'Mark Goldblatt','898.0'
8868,'Gaëtan Brizzi' 'Paul Brizzi',"'56146.0,56147.0'"
8869,'Ellory Elkayem','56150.0'
887,'William Wyler','10001.0'
8870,'Antony Hoffman','56154.0'
8871,'Ron Howard','6159.0'
8872,'Penelope Spheeris','58448.0'
88722,'Juha Wuolijoki','213330.0'
88727,'Karin Julsrud','71614.0'
8873,'Stephen Surjik','56155.0'
88737,'Anthony M. Lanza','1021396.0'
8874,'P.J. Hogan','3045.0'
88744,'Vadim Jendreyko','1278717.0'
8875,'Tony Giglio','42712.0'
88751,'Eric Brevig','9622.0'
88762,'Bob Clampett','121037.0'
8879,'Clint Eastwood','190.0'
88794,'Clint Eastwood','190.0'
888,'Brian Levant','13581.0'
8880,'Steven Soderbergh','1884.0'
8881,'Steven Soderbergh','1884.0'
88811,'Hou Hsiao-hsien','64992.0'
88812,'Jack Conway','82413.0'
88818,'Michael Lindsay-Hogg','125543.0'
8882,'Matteo Garrone','63973.0'
8883,'Ole Christian Madsen','56195.0'
8884,'Gerald McMorrow','56197.0'
88844,'Urszula Antoniak','133932.0'
8885,'Ari Folman','56198.0'
8886,'Wim Wenders','2303.0'
88860,'Šarūnas Bartas','109598.0'
88863,'Darin Scott','57777.0'
88865,'Taggart Siegel','97141.0'
88875,'Paul Newman','3636.0'
8888,'Caroline Link','4522.0'
88893,'Werner Herzog','6818.0'
889,'Brian Levant','13581.0'
88905,'Jack Perez','65242.0'
88912,'John Cassavetes','11147.0'
8892,'Arnaud Desplechin','38883.0'
88920,'Brett Sullivan' 'Simon Phillips',"'1017258.0,1017259.0'"
88922,'Ho Meng-Hua','1042634.0'
8893,'Daniel LeConte','56204.0'
88930,'Joseph Anthony','149091.0'
88937,'Frank Packard','101410.0'
88947,'Luigi Vanzi','1075576.0'
88949,'Julio Buchs','31698.0'
8895,'Atom Egoyan','56205.0'
88950,'Beverly Sebastian' 'Ferd Sebastian',"'45489.0,45491.0'"
88953,'Karel Kachyňa','588925.0'
8896,'Kornél Mundruczó','56206.0'
8897,'Philippe Garrel','56207.0'
8898,'Lucrecia Martel','56208.0'
8899,'Luc Dardenne' 'Jean-Pierre Dardenne',"'45138.0,56209.0'"
89,'Steven Spielberg','488.0'
890,'Joseph Vilsmaier','14614.0'
8900,'Pablo Trapero','56210.0'
89008,'Julian Farino','173667.0'
8902,'Walter Salles' 'Daniela Thomas',"'8574.0,21771.0'"
8904,'Brillante Mendoza','56213.0'
89049,'Jean-Xavier de Lestrade','937129.0'
8905,'Nuri Bilge Ceylan','56214.0'
89056,'Carlo Ausino','1075451.0'
89059,'Alan Crosland','14281.0'
8906,'Andreas Dresen','4617.0'
89065,'Asghar Farhadi','229931.0'
89068,'Rodney McDonald','24508.0'
89070,'Vyacheslav Kaminsky','936870.0'
89072,'Don Schain','38696.0'
8908,'Emir Kusturica','15254.0'
89086,'Henry King' 'Otto Brower',"'37362.0,233136.0'"
8909,'Timur Bekmambetov','23430.0'
89092,'Ray Milland','7124.0'
891,'Alan J. Pakula','6349.0'
89116,'Takashi Koizumi','78107.0'
89126,'Felix Moeller','938202.0'
8913,'Mary Lambert','56263.0'
8914,'Renny Harlin','16938.0'
89145,'William Beaudine','30833.0'
8915,'Mira Nair','6495.0'
89156,'Wojciech Smarzowski','66969.0'
89158,'Henry Levin','39743.0'
8916,'Eric Darnell' 'Tim Johnson',"'18863.0,52870.0'"
89183,'Andy Anderson','936922.0'
89185,'Peter Howitt','7791.0'
89187,'Maurice Elvey','104727.0'
89191,'Daniel Junge' 'Sharmeen Obaid-Chinoy',"'240740.0,1299467.0'"
89199,'Paul Morrissey','18627.0'
892,'Jean-Pierre Jeunet' 'Marc Caro',"'2419.0,13680.0'"
8920,'Peter Hewitt','18357.0'
8922,'Victor Salva','56349.0'
8923,'Lexi Alexander','56359.0'
89237,'Rebecca Thomas','936974.0'
89242,'Nathan H. Juran','44878.0'
89247,'Joan Espinach' 'Ricardo Ramón',"'938636.0,938637.0'"
8926,'Antonio Campos','56369.0'
89269,'Bradford May','83996.0'
8927,'Ruben Östlund','56370.0'
89271,'Lina Chamie','1264208.0'
89280,'Dom Rotheroe','1066135.0'
89287,'Dominique Abel' 'Fiona Gordon' 'Bruno Romy',"'42741.0,144791.0,144792.0'"
8929,'Jean-Stéphane Sauvaire','56373.0'
89292,'Martin Davidson','89373.0'
8930,'Raymond Depardon','56836.0'
89307,'Christian I. Nyby II','68359.0'
89309,'Ruxandra Zenide','1149852.0'
8931,'Amat Escalante','56375.0'
89315,'Ferdinando Baldi','41159.0'
8932,'Annemarie Jacir','56376.0'
89325,'Lawrence Kasdan','8844.0'
89326,'Aimee Lagos','937024.0'
8933,'Bent Hamer','56377.0'
89330,'Tapio Piirainen','992858.0'
89333,'Robert Leacock','64077.0'
89337,'Jim McBride','15206.0'
89345,'Ralph E. Portillo','223762.0'
8935,'Chung Mong-Hong','56379.0'
89351,'Marc Lawrence','3140.0'
8937,'Kiyoshi Kurosawa','26882.0'
8938,'Michel Gondry' 'Bong Joon-ho' 'Leos Carax',"'201.0,21684.0,27977.0'"
8939,'Sergei Dvortsevoy','56380.0'
8940,'James Toback','56381.0'
89403,'James Bickert','937113.0'
8941,'Pierre Schöller','56382.0'
89417,'Brian De Palma','1150.0'
8942,'Kelly Reichardt','56383.0'
89433,'Benny Chan','70109.0'
8944,'Barry Levinson','8246.0'
89440,'Radek Wegrzyn','937161.0'
89445,'Tobe Hooper','10051.0'
89453,'Vladan Nikolić','937247.0'
89455,'Fernando Meirelles','8557.0'
89456,'Bruno Dumont','95901.0'
89458,'Keiichi Hara','81495.0'
89462,'Yasujirō Ozu','95501.0'
89463,'Richard Lang','140194.0'
8948,'Marcus H. Rosenmüller','18710.0'
89481,'Dominic Burns','230157.0'
89482,'Daniel Calparsoro','212687.0'
89484,'Vincente Minnelli','13980.0'
89488,'Frank Strecker','26635.0'
89492,'Judd Apatow','41039.0'
895,'Andrei Tarkovsky','8452.0'
89501,'Yoon Jong-bin','1024391.0'
8951,'Gianni Zanasi','56842.0'
8952,'Glenn Ficarra' 'John Requa',"'56411.0,56412.0'"
89522,'Peter Duncan','61335.0'
8953,'Katsuhiro Ōtomo','185.0'
89531,'Janez Burger','584956.0'
8954,'Terry George','2589.0'
89540,'Salvador Carrasco','937439.0'
89547,'Gerald Mayer','93943.0'
89551,'Ralph Smart','115372.0'
89571,'Fred Zinnemann','4065.0'
89573,'William Cameron Menzies' 'Marcel Varnel',"'11489.0,231085.0'"
89581,'Harry Revier','133094.0'
89584,'Faruk Aksoy','933164.0'
89587,'Eros Puglielli','1014914.0'
89591,'Alberto Sciamma','261347.0'
89593,'Harold Cronk','937340.0'
89595,'Mark Hall','937342.0'
896,'Satyajit Ray','12160.0'
8960,'Peter Berg','36602.0'
89602,'Jonathan Demme','16294.0'
89604,'Barbara Bialowas','88253.0'
89606,'Frank Capra' 'William T. Hurtz',"'2662.0,118472.0'"
8961,'Michael Bay','865.0'
89623,'Oh Seong-yun','937484.0'
89625,'Harun Farocki','2333.0'
8963,'Tony Scott','893.0'
89638,'Paul Sen','1047318.0'
89645,'William Beaudine','30833.0'
89647,'Noel M. Smith','1018093.0'
8965,'Toby Shelton' 'Victor Cook' 'Tad Stones',"'56850.0,56851.0,56852.0'"
89651,'Fernando Di Leo','49892.0'
89652,'Massimo Dallamano','14268.0'
89656,'Barry Pollack','178213.0'
89659,'Nick Millard','1039943.0'
8966,'Catherine Hardwicke','19850.0'
89662,'Edward L. Cahn','31764.0'
8967,'Terrence Malick','30715.0'
89670,'Joona Tena','94756.0'
8968,'Stephen T. Kay','56435.0'
89681,'Fernando E. Solanas' 'Octavio Getino',"'71353.0,937636.0'"
89688,'Margot Benacerraf ','937722.0'
89691,'David Brooks','524700.0'
897,'Satyajit Ray','12160.0'
8970,'Sam Weisman','54967.0'
89702,'Jack Donohue','109452.0'
89704,'Werner Herzog' 'Dmitry Vasyukov',"'6818.0,937748.0'"
89708,'Ron Fricke','68994.0'
89720,'Chris Munger','1309070.0'
89722,'Andrey Iskanov','583068.0'
89723,'Allan Dwan','93905.0'
8973,'Clive Barker','31211.0'
89738,'Fraser Clarke Heston','66076.0'
8974,'Byron Haskin','51000.0'
89743,'William Asher','95526.0'
8975,'John Bonito','56453.0'
89750,'Léa Pool','135534.0'
89751,'Paul Frees','16417.0'
89756,'Matt Dorff','127917.0'
89757,'Joseph Mangine','140886.0'
8976,'Nigel Cole','24248.0'
89763,'Charles R. Rondeau','1214587.0'
89774,'Mike Mills','17439.0'
8978,'Jean-François Richet','58324.0'
89785,'Alexander Kluge','50870.0'
898,'John Frankenheimer','13776.0'
8980,'Javier Fesser','56470.0'
89800,'Akihiko Shiota','80107.0'
8981,'Shona Auerbach','56474.0'
89816,'Chuck Jones' 'Maurice Noble',"'100888.0,179923.0'"
89817,'Michele Massimo Tarantini','38595.0'
8982,'Prachya Pinkaew','57214.0'
89823,'Jerzy Stuhr','1148.0'
89825,'Masaya Fujimori','937799.0'
8983,'Michael Schaack','56477.0'
8984,'Barry Levinson','8246.0'
89847,'Frankie Latina','937810.0'
8985,'Aki Kaurismäki' 'Barbara Albert' 'Fatih Akin' 'Theo van Gogh' 'Peter Greenaway' 'Tony Gatlif' 'Jan Troell' 'Stijn Coninx' 'Béla Tarr' 'Ágnes Hranitzky' 'Šarūnas Bartas' 'Damjan Kozole' 'Aisling Walsh' 'Christos Georgiou' 'Christoffer Boe' 'Francesca Comencini' 'Martin Šulík' 'Teresa Villaverde' 'Sasa Gedeon' 'Małgorzata Szumowska' 'Constantine Giannaris' 'Miguel Hermoso' 'Andy Bausch' 'Arvo Iho' 'Laila Pakalnina' 'Kenneth Scicluna',"'16767.0,4645.0,5125.0,28889.0,30309.0,41040.0,27014.0,81964.0,85637.0,107858.0,109598.0,113530.0,133873.0,134788.0,144195.0,225103.0,575744.0,588808.0,588935.0,932317.0,941580.0,1048491.0,1086267.0,1086268.0,1086269.0,1086270.0'"
89857,'Matt Walsh','59841.0'
8986,'Richard Benjamin','24318.0'
89861,'Gary Sinyor','20779.0'
89868,'Karl Zwicky','152568.0'
8987,'Curtis Hanson','323.0'
89870,'Diane Paragas' 'Nelson George',"'228223.0,551989.0'"
89872,'Susan Seidelman','53861.0'
89873,'Marc H. Simon','90698.0'
89874,'Bess Kargman','937925.0'
89877,'Niels Nørløv Hansen','999630.0'
8988,'Kimberly Peirce','2836.0'
89883,'Brady Kiernan','931744.0'
89888,'Michael Feifer','64278.0'
8989,'William Dear','56506.0'
899,'D.W. Griffith','100036.0'
89904,'Robert Kurtzman','11419.0'
89909,'Fritz Kiersch','66987.0'
8991,'Michael Spierig' 'Peter Spierig',"'56501.0,56502.0'"
8992,'Rob Reiner','3026.0'
89921,'Jean-Marie Pallardy','69541.0'
89924,'Ray Dennis Steckler','138076.0'
89931,'Miklós Lente','1039560.0'
8995,'Pepe Danquart','36417.0'
8996,'Agnieszka Holland','1128.0'
8997,'Claudio Fäh','56533.0'
8998,'Nicole Holofcener','56539.0'
89984,'Paul Sloane','145837.0'
8999,'Mikael Håfström','29605.0'
89992,'Kong Yeung','1078833.0'
89993,'Robert C. Dertano','1083868.0'
89995,'Herbert J. Leder','107852.0'
89998,'Hollingsworth Morse','151748.0'
90,'Martin Brest','769.0'
900,'Howard Hawks','11435.0'
90001,'Fyodor Khitruk','550475.0'
90015,'Massimo Dallamano','14268.0'
90019,'Stelvio Massi','103112.0'
90029,'Guido Zurli','1090010.0'
9003,'Clive Barker','31211.0'
90030,'Irvin Berwick','102833.0'
90034,'Wladyslaw Starewicz' 'Irene Starewicz',"'938146.0,938147.0'"
90041,'Michael Snow','936169.0'
9005,'Harold Ramis','1524.0'
90052,'Rodney Gibbons','56983.0'
90056,'Wladyslaw Starewicz','938146.0'
90063,'Juan Padrón','938171.0'
9007,'Mark Waters','54050.0'
90079,'Leon Capetanos' 'Lewis Teague',"'61243.0,21819.0'"
9008,'Michael Mann','638.0'
90086,'Daniel Haller','28236.0'
9009,'Walter Salles','8574.0'
90092,'Enzo G. Castellari','50739.0'
90094,'Michele Lupo','33806.0'
901,'Charlie Chaplin','13848.0'
9010,'Wolfgang Murnberger','56570.0'
90100,'Stelvio Massi','103112.0'
9011,'Patrick Lussier','27226.0'
90110,'Charles Swenson','64950.0'
90118,'Casey Walker','1116035.0'
9012,'Jeff Tremaine','56578.0'
90120,'Danny Draven','63198.0'
90121,'Cirio H. Santiago','105084.0'
90122,'Michael Knowles','187720.0'
90125,'Kevin Macdonald','17350.0'
9013,'Martin Brest','769.0'
90147,'Johnnie To','25236.0'
90148,'Betty Kaplan','1585647.0'
9016,'Ron Clements' 'John Musker',"'15810.0,15811.0'"
9017,'Steve Barker','56635.0'
90171,'Marcelo Piñeyro','87014.0'
902,'Jean-Pierre Jeunet' 'Marc Caro',"'2419.0,13680.0'"
9021,'Michael Lembeck','15045.0'
90214,'Mark Joffe','59438.0'
9022,'Jonathan Levine','56661.0'
90228,'Pierre Étaix','548816.0'
9023,'Kelly Asbury' 'Lorna Cook',"'12079.0,56660.0'"
90231,'Erwin van den Eshof' 'Martijn Smits',"'1134196.0,1150816.0'"
9024,'Barry Sonnenfeld','5174.0'
9025,'Ulrich Seidl','40506.0'
9026,'Oliver Parker','56710.0'
9027,'Daisy von Scherler Mayer','56714.0'
90272,'Wladyslaw Starewicz','938146.0'
9028,'Sergio Corbucci','49450.0'
9029,'Tom Vaughan','56717.0'
90291,'Martin Kemp','47652.0'
903,'Stuart Rosenberg','13859.0'
9030,'David Moreau' 'Xavier Palud',"'56735.0,56736.0'"
9031,'Italo Zingarelli','56721.0'
90319,'Ivan Ivanov-Vano','128291.0'
9032,'Dennis Dugan','17494.0'
90324,'Geoffrey Smith','553281.0'
9033,'Greg Spence','56746.0'
9034,'Bob Dolman','12648.0'
9035,'James Gunn','15218.0'
90351,'Kinji Fukasaku','31074.0'
90358,'Fred  Newmeyer' 'Gordon Douglas',"'1123222.0,51677.0'"
9036,'Frank Marshall','664.0'
90369,'Ol Parker','17510.0'
9037,'Patricia Birch','56755.0'
90374,'Otto Guerra','938641.0'
90376,'William Curran','938415.0'
9038,'Bobby Farrelly' 'Peter Farrelly',"'7395.0,7396.0'"
90387,'Miguel Alexandre','50325.0'
9039,'Luis Mandoki','46085.0'
90395,'David Butler','76381.0'
9040,'Sidney Lumet','39996.0'
90406,'Robert Wise','1744.0'
9041,'Jean Becker','37633.0'
90414,'Julie Davis','87033.0'
9042,'Bruce Hunt','44179.0'
9043,'Thomas Bezucha','56789.0'
9044,'Kevin Reynolds','8300.0'
9045,'Costa-Gavras','27436.0'
90460,'S. Sylvan Simon','117773.0'
90461,'S. Sylvan Simon','117773.0'
90465,'S. Sylvan Simon','117773.0'
9048,'Ching Siu-Tung','67259.0'
905,'G.W. Pabst','13899.0'
9050,'Ching Siu-Tung','67259.0'
90503,'Fons Rademakers','27866.0'
90509,'Julia St. Vincent','1320243.0'
9051,'Blake Edwards','1927.0'
90511,'Frederick Wiseman','138006.0'
90517,'Jack Smight','30422.0'
90523,'Victor Saville','14860.0'
9053,'Corey Yuen Kwai','35452.0'
90532,'Sujay Dahake','1191769.0'
9054,'Christopher Cain','56828.0'
90540,'Tonino Valerii','57639.0'
9056,'Jackie Chan','18897.0'
90560,'Yasuzô Masumura','81273.0'
90563,'Stuart Rosenberg','13859.0'
9057,'Deran Sarafian','45645.0'
9058,'Norman Jewison','13563.0'
90582,'Jim Henson','55983.0'
9059,'Ernest R. Dickerson','15521.0'
90590,'Lee Frost','101424.0'
9060,'Fruit Chan','56865.0'
90603,'Neil Berkeley','938587.0'
9061,'Arne Glimcher','56872.0'
90616,'Anthony Doublin','938617.0'
90617,'Hajrudin Krvavac','938625.0'
9062,'Arthur Hiller','133259.0'
9063,'Lars von Trier','42.0'
90634,'K. S. Adiyaman','1067469.0'
9064,'Tony Randel','52194.0'
90645,'Teppo Airaksinen','938674.0'
9065,'Lars von Trier','42.0'
90652,'Muscha','938678.0'
9066,'Betty Thomas','31024.0'
9067,'Rachel Talalay','56891.0'
90682,'Simon Staho','113411.0'
907,'David Lean','12238.0'
9070,'Bryan Spicer','42111.0'
9071,'Tom DiCillo','6400.0'
90715,'Robert Downey Sr.','59874.0'
9072,'Keenen Ivory Wayans','35689.0'
90720,'Sergio Corbucci','49450.0'
90726,'Domenico Paolella','45030.0'
90728,'Bruce D. Clark','102334.0'
9073,'Dwight H. Little','56998.0'
9074,'Les Mayfield','56911.0'
9075,'Paul Verhoeven','10491.0'
9076,'Rainer Matsutani','28403.0'
90762,'Darko Mitrevski' 'Aleksandar Popovski',"'225702.0,938731.0'"
9077,'Jack Arnold','33883.0'
90770,'Michelangelo Antonioni','15189.0'
9078,'Wolfgang Reitherman','57314.0'
90781,'Frédéric Back','142449.0'
90785,'Philippe Mora','114629.0'
9079,'Joel Schumacher','5572.0'
90799,'Andrew L. Stone','40054.0'
9080,'John Landis','4610.0'
90800,'Josh Binney','89695.0'
90802,'Stelvio Massi','103112.0'
90806,'Chuck Vincent','98385.0'
90807,'Mark Robson','19457.0'
9081,'Richard Linklater','564.0'
90816,'Ferdinando Baldi','41159.0'
9082,'André Heller' 'Othmar Schmiderer',"'56937.0,56938.0'"
90829,'Perttu Leppä','151084.0'
9084,'Piet De Rycker' 'Thilo Rothkirch',"'57323.0,57324.0'"
90843,'Srijit Mukherji','1021526.0'
9085,'Eddie Murphy','776.0'
9086,'Geoff Murphy','32277.0'
9087,'Rob Reiner','3026.0'
90873,'Don Argott' 'Demian Fenton',"'90583.0,90586.0'"
90879,'William A. Levey','30942.0'
90888,'Rudy Poe','938816.0'
9089,'Jodie Foster','1038.0'
909,'Vincente Minnelli','13980.0'
9090,'Beeban Kidron','20237.0'
90908,'Alain Robbe-Grillet','34590.0'
90909,'Marcell Jankovics','125403.0'
9091,'Peter Hyams','37710.0'
9092,'Michael Cohn','56956.0'
90928,'Peter Spirer','107131.0'
9093,'Shekhar Kapur','37630.0'
90930,'Jacques Poitrenaud','39885.0'
90932,'Edwin L. Marin','78053.0'
90944,'Riccardo Freda','37197.0'
90949,'Raphael Nussbaum','102964.0'
9095,'Stephen Frears','3224.0'
90955,'Lesley Selander','130325.0'
90956,'William Beaudine','30833.0'
90957,'Sam Wood','10790.0'
9096,'John McTiernan','1090.0'
90966,'William A. Wellman','14643.0'
90967,'Milton Katselas','213341.0'
90968,'Clarence Brown','84034.0'
90974,'Kevin Billington','140910.0'
90978,'Elliott Nugent','89914.0'
9098,'Rolf Silber','48685.0'
90980,'John Huston' 'George Stevens' 'King Vidor' 'Leslie Fenton',"'6593.0,18738.0,29962.0,95771.0'"
9099,'Jonathan Lynn','21217.0'
90992,'Naoko Ogigami','94050.0'
91,'Luis Buñuel','793.0'
910,'Howard Hawks','11435.0'
9100,'Andrew Fleming','41549.0'
91001,'Paul D. Hannah','557575.0'
91007,'Wong Jing','548474.0'
9101,'David S. Ward','12920.0'
91010,'Jay Roach','6737.0'
91018,'Doug Wilson','939280.0'
9102,'Christian Duguay','25735.0'
9103,'Jean-Claude Van Damme','15111.0'
91030,'Marten Persiel','1080996.0'
9104,'Gregor Jordan','57030.0'
91041,'Oddvar Einarson','571191.0'
91045,'Frank D. Gilroy','49923.0'
91052,'Frédéric Louf','939098.0'
91060,'Romolo Guerrieri','239473.0'
91063,'Stephanie Rothman','98514.0'
91067,'Wang Bing','933088.0'
