id_pelicula,department,id_y,job,name
17712,Directing,1406791,Script Supervisor,Sabine Zimmer
401593,Directing,63983,Director,Roger Nygard
85944,Directing,17494,Director,Dennis Dugan
188521,Directing,1467080,Script Supervisor,Lisa Katcher
137669,Directing,61346,Director,Rowan Woods
225577,Directing,1386395,Assistant Director,Emma Schofield
393003,Directing,75736,Assistant Director,Debbie Antoniou
116445,Directing,38507,Director,Francis Veber
360022,Directing,145304,Director,Udayan Prasad
411632,Directing,79113,Director,John Tatoulis
326256,Directing,664,Director,Frank Marshall
148864,Directing,34517,Director,Trey Parker
334890,Directing,5174,Director,Barry Sonnenfeld
63163,Directing,5281,Director,Spike Lee
109912,Directing,1516294,Script Supervisor,Andrea Greer
369875,Directing,43439,Director,Scott Ziehl
229088,Directing,27977,Director,Leos Carax
195590,Directing,21678,Director,Olivier Assayas
159898,Directing,3288,Director,Chris Weitz
127224,Directing,3289,Director,Paul Weitz
159910,Directing,7409,Assistant Director,J.B. Rogers
430977,Directing,1391605,Script Supervisor,Annie Welles
169840,Directing,11676,Director,Mark Pellington
264170,Directing,1492941,Script Supervisor,Patricia A. Fullerton
377263,Directing,28615,Director,Éric Rohmer
417056,Directing,49903,Director,Tim Hill
380771,Directing,26849,Director,Daniel Myrick
148031,Directing,26850,Director,Eduardo Sánchez
107412,Directing,58220,Director,Hugh Hudson
38323,Directing,240,Director,Stanley Kubrick
369054,Directing,58712,Director,Steve Miner
76535,Directing,1378728,Script Supervisor,Jessica Clothier
69990,Directing,51866,Director,Rick Famuyiwa
228987,Directing,69099,Director,Dan Ireland
116988,Directing,8858,Director,Ivan Reitman
382125,Directing,8858,Director,Ivan Reitman
428645,Directing,12255,First Assistant Director,Peter Giuliano
179302,Directing,1453319,Script Supervisor,Faye Brenner
300945,Directing,59412,Director,Michael Patrick Jann
39067,Directing,2209,Director,Jan de Bont
420519,Directing,1585016,Assistant Director,Jana Spotts
415021,Directing,4759,Director,David Kellogg
251421,Directing,19228,Director,Jim Fall
371445,Directing,16938,Director,Renny Harlin
358293,Directing,1387544,Script Supervisor,Kelly Moon
438283,Directing,1392925,Script Supervisor,Portia Tickell
381011,Directing,74768,Assistant Director,Thomas J. Mack
78997,Directing,59646,Director,Kinka Usher
406385,Directing,1201,Director,Garry Marshall
33712,Directing,1480099,Script Supervisor,Carol DePasquale
385761,Directing,41887,Director,Michael Polish
416688,Directing,240,Director,Stanley Kubrick
120115,Directing,8244,Assistant Director,Howard Joslin
139692,Directing,419180,Assistant Director,Milton Carter
202885,Directing,240,Director,Stanley Kubrick
430158,Directing,240,Director,Stanley Kubrick
371447,Directing,1633136,Assistant Director,Marshall Green
286,Directing,240,Director,Stanley Kubrick
40249,Directing,240,Director,Stanley Kubrick
380057,Directing,1650,Director,François Truffaut
392386,Directing,1650,Director,François Truffaut
422500,Directing,29009,Director,Ken Kwapis
429389,Directing,2690,Director,Peter Weir
87719,Directing,12964,Director,Michael Ritchie
272820,Directing,69300,Director,Gene Saks
395531,Directing,9868,Director,Peter R. Hunt
36119,Directing,5696,Director,Bruce Beresford
25772,Directing,488,Director,Steven Spielberg
399219,Directing,56913,Director,Stephen Carpenter
114370,Directing,98614,Director,Jeffrey Obrow
322785,Directing,1370916,Script Supervisor,Lyn Matsuda Norton
326553,Directing,73496,Director,Richard Pearce
323552,Directing,34262,Director,Bertrand Blier
342546,Directing,55264,Director,Jerrold Freedman
355335,Directing,24657,Director,Franco Zeffirelli
359244,Directing,8965,Director,Roland Joffé
374174,Directing,7908,Director,Frank Oz
238255,Directing,102429,Director,Roger Corman
427451,Directing,47893,Director,Gary Nelson
390409,Directing,39996,Director,Sidney Lumet
173577,Directing,1243,Director,Woody Allen
224113,Directing,12698,Director,Bob Clark
53163,Directing,133259,Director,Arthur Hiller
13544,Directing,1833859,Script Supervisor,Betty Chaplin
29801,Directing,323,Director,Curtis Hanson
283378,Directing,557111,Director,Jeffery Delman
261461,Directing,1035,Director,Paul Schrader
405882,Directing,1481828,Script Supervisor,Mary J. Carlson
366499,Directing,33094,Director,Gary Sherman
271467,Directing,13488,Director,Graeme Clifford
434724,Directing,64061,Director,Fred Schepisi
423536,Directing,41549,Director,Andrew Fleming
346758,Directing,1399521,Script Supervisor,Susan Marucci
74124,Directing,923620,Director,Károly Makk
56002,Directing,7087,Director,Brad Bird
441168,Directing,11614,Director,M. Night Shyamalan
408219,Directing,958493,Assistant Director,John Rusk
1596,Directing,1468015,Script Supervisor,Claire Cowperthwaite
14611,Directing,1494761,Assistant Director,Scott Robertson
343887,Directing,1090,Director,John McTiernan
40577,Directing,13563,Director,Norman Jewison
447758,Directing,2291,Director,Paul McGuigan
256921,Directing,20133,Director,Tod Williams
57088,Directing,1241,Director,John Turturro
84562,Directing,20779,Director,Gary Sinyor
418718,Directing,20561,Director,James Gray
27969,Directing,7908,Director,Frank Oz
421443,Directing,42171,Director,Jonathan Kaplan
392124,Directing,50583,Director,Adam Rifkin
390582,Directing,96627,Director,André Téchiné
41416,Directing,97773,Director,Anne Wheeler
426230,Directing,75675,Director,Ana Kokkinos
70177,Directing,75685,Assistant Director,Phil Jones
431071,Directing,75686,Assistant Director,Iain Pirret
413648,Directing,75687,Assistant Director,Christian Robinson
348893,Directing,1083461,Director,Anna Maria Tatò
13774,Directing,8820,Director,Joseph Henabery
137746,Directing,27339,Director,Peter Hall
90532,Directing,6449,Director,Warren Beatty
378221,Directing,7795,Director,Buck Henry
64584,Directing,102429,Director,Roger Corman
152100,Directing,12011,Director,William Castle
424600,Directing,102429,Director,Roger Corman
30655,Directing,102429,Director,Roger Corman
426224,Directing,102429,Director,Roger Corman
61708,Directing,102429,Director,Roger Corman
178751,Directing,3460,Director,Gene Wilder
37406,Directing,1462919,Script Supervisor,Nikki Clapp
381276,Directing,21819,Director,Lewis Teague
233444,Directing,57073,Director,Ian MacNaughton
51522,Directing,9108,Director,Don Taylor
43158,Directing,17281,Director,Mike Hodges
101217,Directing,43513,Director,Graham Baker
53206,Directing,12936,Director,Jim Abrahams
236053,Directing,12987,Director,David Zucker
123592,Directing,3415,Director,Jerry Zucker
133063,Directing,27746,Director,Ken Finkleman
255160,Directing,58384,Director,Anthony Waller
63414,Directing,57434,Director,Amy Heckerling
57889,Directing,1524,Director,Harold Ramis
424322,Directing,9577,Director,George Roy Hill
142802,Directing,14911,Director,Penny Marshall
393172,Directing,17494,Director,Dennis Dugan
27631,Directing,13581,Director,Brian Levant
34325,Directing,99875,Director,Masami Hata
34521,Directing,118472,Director,William T. Hurtz
72386,Directing,58094,Director,Gillian Armstrong
135195,Directing,11057,Director,Robert Towne
54514,Directing,1464541,Script Supervisor,Mary A. Kelly
18761,Directing,6349,Director,Alan J. Pakula
25998,Directing,958273,Script Supervisor,Dianne Dreyer
122487,Directing,12698,Director,Bob Clark
187010,Directing,64030,Director,Kelly Makin
371833,Directing,26458,Director,Kevin Williamson
233208,Directing,1473981,Script Supervisor,Ronit Ravich-Boss
447818,Directing,18889,Director,Mic Rodgers
19392,Directing,6046,Director,Roland Emmerich
54400,Directing,1400833,Script Supervisor,Dea Cantu
130980,Directing,1434627,Script Supervisor,Kay Sweeney
149336,Directing,60621,Director,Jeff Franklin
117422,Directing,40333,Director,Satoshi Kon
24590,Directing,1184213,Director,Philip Frank Messina
65386,Directing,28741,Director,Michael Rymer
295823,Directing,44931,Director,Chuck Workman
348858,Directing,84940,Director,Crane Wilbur
131039,Directing,64508,Director,Sidney J. Furie
447091,Directing,64508,Director,Sidney J. Furie
274991,Directing,10179,Director,John Glen
50332,Directing,64508,Director,Sidney J. Furie
80211,Directing,2226,Director,Sydney Pollack
37022,Directing,1114891,Director,Bill Colleran
10960,Directing,11857,Director,John Gielgud
44762,Directing,8636,Director,Cecil B. DeMille
38966,Directing,1090,Director,John McTiernan
387999,Directing,68,Director,Fritz Lang
347630,Directing,96439,Director,Nanette Burstein
15285,Directing,102109,Director,Brett Morgen
86231,Directing,1110434,Director,Patrice Toye
47893,Directing,1090,Director,John McTiernan
63447,Directing,29524,Director,Rand Ravich
48962,Directing,1338840,Script Supervisor,Marion Tumen
216046,Directing,28904,Director,Hugh Wilson
28013,Directing,1096363,Script Supervisor,Elaine Yarish
51299,Directing,13,Director,Albert Brooks
203665,Directing,1009298,Director,Goran Paskaljević
47033,Directing,40220,Director,Kevin Brodie
39346,Directing,8969,Director,Chris Menges
63899,Directing,20718,Director,Claude Berri
47812,Directing,6361,Director,Nick Hamm
37656,Directing,22100,Director,Hugh Johnson
102935,Directing,77076,Director,Michael Corrente
62978,Directing,172993,Director,Rose Troche
376391,Directing,37036,Director,Aris Iliopulos
364150,Directing,148455,Director,Ziad Doueiri
381054,Directing,11809,Director,Rupert Wainwright
80617,Directing,508,Director,David Koepp
17101,Directing,77964,Director,Mike Barker
203780,Directing,15254,Director,Emir Kusturica
93461,Directing,583,Director,Hampton Fancher
56759,Directing,1414532,Script Supervisor,Scott Peterson
206648,Directing,82286,Director,Marc Levin
336484,Directing,85311,Director,Masanori Hata
363992,Directing,11435,Director,Howard Hawks
227462,Directing,40,Director,Orson Welles
24660,Directing,54590,Director,Steve Rash
96231,Directing,9032,Director,Bryan Singer
37603,Directing,13563,Director,Norman Jewison
31263,Directing,136911,Director,Alfred Sole
187537,Directing,90820,Director,S.F. Brownrigg
43241,Directing,90840,Script Supervisor,Joe Eakin
63088,Directing,15663,Director,Joseph Sargent
278758,Directing,12011,Director,William Castle
62855,Directing,71253,Director,George Dunning
31129,Directing,39,Director,Sam Mendes
391709,Directing,1341865,Script Supervisor,Ana Maria Quintana
396398,Directing,1457833,Script Supervisor,Marilyn Giardino
174374,Directing,1002623,Assistant Director,Tony Adler
77770,Directing,1530090,Assistant Director,Rosemary C. Cremona
70133,Directing,16294,Director,Jonathan Demme
404518,Directing,56911,Director,Les Mayfield
458310,Directing,7623,Director,Sam Raimi
121888,Directing,58021,Director,Tinto Brass
303835,Directing,1866993,Director,Bob Guccione
360592,Directing,1458870,Director,Giancarlo Lui
330333,Directing,10586,Director,Richard Lester
419601,Directing,19224,Director,Gregg Araki
197854,Directing,113853,Script Supervisor,Jan McWilliams
39422,Directing,3110,Director,Allison Anders
115711,Directing,21404,Director,Kurt Voss
30163,Directing,54590,Director,Steve Rash
103307,Directing,64796,Director,Tom Holland
77051,Directing,11777,Director,Tommy Lee Wallace
131958,Directing,72005,Director,Christian Vincent
46588,Directing,69300,Director,Gene Saks
83435,Directing,19665,Director,John Boorman
213496,Directing,1442518,Script Supervisor,Ray Quiroz
81297,Directing,1620924,Assistant Director,Al Jennings
52849,Directing,1735386,Assistant Director,Miles Middough
436305,Directing,19665,Director,John Boorman
115788,Directing,46391,Director,Paul Auster
392794,Directing,2004,Director,George Abbott
326011,Directing,13284,Director,Stanley Donen
301876,Directing,15148,Director,Jon Amiel
340027,Directing,1393455,Script Supervisor,Eva Z. Cabrera
124250,Directing,12881,Director,Gary Goldman
353746,Directing,40345,Director,Don Bluth
448763,Directing,1463245,Layout,Fred A. Reilly
84016,Directing,32327,Director,Ken Russell
357851,Directing,100616,Director,Tom DeSimone
405671,Directing,18897,Director,Jackie Chan
341013,Directing,18897,Director,Jackie Chan
67409,Directing,26724,Director,Eric Tsang
315196,Directing,5696,Director,Bruce Beresford
105980,Directing,18204,Director,Peter Kassovitz
104474,Directing,570136,Script Supervisor,Nada Pinter
104476,Directing,8844,Director,Lawrence Kasdan
45763,Directing,73499,Director,Bruce McCulloch
146473,Directing,36805,Director,Audrey Wells
447169,Directing,150641,Director,Gary Halvorson
147870,Directing,20951,Director,Kevin Elders
14570,Directing,79656,Director,John Schultz
119984,Directing,6737,Director,Jay Roach
196491,Directing,17883,Director,David O. Russell
155169,Directing,942084,Director,Mark Illsley
144444,Directing,39104,Director,Abel Ferrara
326228,Directing,65317,Director,Jake Scott
9765,Directing,1154545,Director,Andy Mingo
432602,Directing,1211915,Director,Bernard McEveety
10260,Directing,64114,Director,Edward Dmytryk
455963,Directing,4415,Director,Federico Fellini
49169,Directing,1740212,Script Supervisor,Norma Giacchero
434119,Directing,14999,Director,George A. Romero
142830,Directing,1417021,Script Supervisor,James Ellis
218901,Directing,143463,Director,Dave Fleischer
51273,Directing,14999,Director,George A. Romero
57701,Directing,58245,Director,Don Coscarelli
332788,Directing,29471,Director,Richard Franklin
448847,Directing,7301,Director,Anthony Perkins
37991,Directing,1455417,Script Supervisor,Betty A. Griffin
412758,Directing,2000,Director,Lewis Milestone
438081,Directing,144397,Assistant Director,Nate Watt
453008,Directing,5026,Director,Akira Kurosawa
381519,Directing,2226,Director,Sydney Pollack
459928,Directing,73499,Director,Bruce McCulloch
217917,Directing,2836,Director,Kimberly Peirce
350808,Directing,1433989,Director,Tessa Blake
26147,Directing,93903,Director,Cédric Kahn
132320,Directing,103511,Director,José Luis Garci
298695,Directing,1641249,Assistant Director,Salvador Gómez Cuenca
309820,Directing,1641251,Script Supervisor,Margarita Pardo
67713,Directing,1884,Director,Steven Soderbergh
351192,Directing,1391605,Script Supervisor,Annie Welles
16839,Directing,81421,Director,Jeff Abugov
104696,Directing,72624,Director,John Duigan
80303,Directing,57383,Director,Paul Brickman
458506,Directing,10491,Director,Paul Verhoeven
408755,Directing,8844,Director,Lawrence Kasdan
196649,Directing,1344278,Script Supervisor,Pamela Alch
21044,Directing,11505,Director,John Hughes
93782,Directing,2690,Director,Peter Weir
71576,Directing,25161,Director,Marcel Carné
109408,Directing,579731,Assistant Director,Pierre Blondy
61266,Directing,190,Director,Clint Eastwood
204821,Directing,18635,Director,Ted Post
369363,Directing,16294,Director,Jonathan Demme
351423,Directing,18899,Director,Yuen Woo-ping
461053,Directing,4956,Director,Bernardo Bertolucci
104810,Directing,1554806,Script Supervisor,Flavia Sante Vanin
383743,Directing,10367,Director,John Waters
329005,Directing,11118,Assistant Director,George Pollock
117800,Directing,12238,Director,David Lean
82029,Directing,32767,Director,John Byrum
12097,Directing,6449,Director,Warren Beatty
70573,Directing,223825,Director,Freida Lee Mock
49295,Directing,201165,Director,Terry Sanders
265189,Directing,15254,Director,Emir Kusturica
432025,Directing,30715,Director,Terrence Malick
155939,Directing,10249,Assistant Director,Volker Schlöndorff
24768,Directing,15389,Director,Louis Malle
58133,Directing,25954,Assistant Director,Philippe Collin
168819,Directing,96369,Director,Carlos Saura
418757,Directing,30249,Director,Preston Sturges
401408,Directing,1369142,Assistant Director,Barton Adams
