id_original,name
45197,"Jim-Yuen Yu,Lung To"
452,Lars von Trier
4520,Kenneth Branagh
45202,Im Sang-soo
45203,Laurence Fishburne
45204,Mijke de Jong
45205,Mai Tominaga
452068,Jason Bourque
45210,Vladimir Fetin
45211,Sergio Sollima
45212,Jean Renoir
45213,Jean Renoir
452142,Sarah Harding
45215,Jean Renoir
452166,"Sierra Pettengill,Pacho Velez"
45218,Jean Renoir
45219,Jean Renoir
45220,Jean Renoir
45221,Dominique Farrugia
45225,Christopher Guest
45226,Roger Spottiswoode
45227,Alla Surikova
4523,Kevin Lima
45232,Charles B. Griffith
45233,Bruno Mattei
45235,John Gilling
452372,Perri Peltz
45239,Daniel Taradash
45241,Henry Koster
452413,Derek Hui
45243,Todd Phillips
45244,Oliver Schmitz
45247,Guy Green
45249,Eric Luke
45256,Ralph Levy
452606,Kartal Tibet
45261,Jonathan Parker
45267,"Federico Fellini,Vittorio De Sica,Luchino Visconti,Mario Monicelli"
45269,Tom Hooper
45272,Shana Feste
45273,Charlie Picerni
45274,Alex Gibney
45284,Takeshi Kitano
4529,Raoul Lévy
453,Ron Howard
453008,"Sebastian Junger,Nick Quested"
45301,Morrie Ruvinsky
45302,Terry Cunningham
45303,"Law Wing-cheong,Johnnie To"
453053,Patrick O'Dell
453062,Thomas Honickel
45314,Stanley Kubrick
45316,Vikramaditya Motwane
45317,David O. Russell
45318,Jorge Furtado
45320,"Ole Schell,Sara Ziff"
45322,Jean Yarbrough
45324,George Hickenlooper
45325,Peter Hewitt
45326,Jon Hess
45330,Katsuhiko Nishijima
45335,Norman Taurog
453354,Léa Mysius
45336,Santiago Bou Grasso
45341,Branko Schmidt
45347,Philip Gelatt
453596,Murat Kepez
45360,Sara Lamm
45368,Alexandre Arcady
45371,Richard Loncraine
45377, E.W. Swackhamer
45379,Jeffrey Lau
4538,Wes Anderson
45380,Ning Hao
45384,Yojiro Takita
4539,"Fax Bahr,George Hickenlooper,Eleanor Coppola"
45397,"Johnnie To,Wai Ka-Fai"
45398,Lamont Johnson
454,Baz Luhrmann
4540,Gerhard Lamprecht
45407,Park Han-jun
45408,James Glickenhaus
45417,"Johnnie To,Wai Ka-Fai"
45418,"Johnnie To,Wai Ka-Fai"
4543,"Terry Gilliam,Terry Jones"
45431,Steve Cohen
454361,Marcus Raboy
45438,Jingle Ma
45441,SABU
45452,Jeffrey Lau
45458,Éric Rohmer
4546,David Greene
4547,David Fincher
454774,Ibai Abad
454787,Kimberly Senior
4548,Josée Dayan
45485,Richard Shepard
45489,Hideo Tanaka
45490,Gordon Chan
45491,Michael Mak
45492,Hideo Tanaka
455,Gurinder Chadha
4550,Park Chan-wook
455043,Gordon Chan
45505,Daniel Lee
45509,Patrick Leung
4551,F. Gary Gray
45511,Marcus Spiegel
45512,Stuart Rosenberg
45514,Mira Nair
45515,Claude Chabrol
455188,"Jamie Cymbal,Ryan Simons"
4552,Kim Jee-woon
45520,Dick Powell
45522,Sydney Pollack
45523,Louis C.K.
45527,Uwe Boll
45528,Tomoyuki Furumaya
4553,Brad Anderson
45533,Sohail Khan
455368,Rocio Cano
45537,"Jacques Becker,Jacques B. Brunius,Henri Cartier-Bresson,Jean-Paul Le Chanois,Maurice Lime,Pierre Unik,André Zwoboda,Jean Renoir"
45538,George Butler
45549,Paul W.S. Anderson
45554,"Mamoru Oshii,Kenta Fukasaku,Minoru Tahara,Takanori Tsujimoto"
45555,Werner Herzog
45556,Brian Trenchard-Smith
4556,Peter Greenaway
45560,Rainer Werner Fassbinder
455601,Jessica Yu
45562,"Stuart Urban,David Mason,Debbi Slater"
45565,Billy Hopkins
455661,"Beth David,Esteban Bravo"
455675,Timothy Woodward Jr.
45568,Thomas Ikimi
45569,Patrick Hughes
45572,Jang Sun-Woo
45576,Lixin Fan
45577,"David Eady,George More O'Ferrall,Wendy Toye"
45578,Joseph L. Mankiewicz
45579,Gene Wilder
4558,Jean Cocteau
45585,Olias Barco
45588,Clarence Brown
45590,"Andrei Tarkovsky,Aleksandr Gordon"
45592,Alan Schneider
45593,Angela Bettis
45595,Julian Schnabel
455963,Erik Nelson
455968,Mark Kidel
45598,Peter Tewksbury
45599,Gene Kelly
456018,Dustin Harrison-Atlas
45602,Gina Prince-Bythewood
45608,Richard Quine
45609,Iain Softley
456098,Blake Freeman
4561,Just Jaeckin
45610,Marc Forster
456101,Tommy Stovall
45612,Duncan Jones
45615,Joonas Neuvonen
456187,Rupert Goold
456193,Liz Plonka
45622,Reginald Harkema
45627,Richard L. Bare
45628,John Berry
456348,"Don Argott,Sheena M. Joyce"
4564,Michael Patrick King
45649,Quentin Dupieux
45650,Joe Dante
45657,John Carpenter
45658,Dan Rush
4566,Tony Gilroy
45662,John H. Williams
45663,Leigh Scott
45664,Harry Moses
45665,Walt Disney
45671,Clare Peploe
45675,Gary Lundgren
45677,Jean-Pascal Hattu
456781,Robert Kirbyson
45679,Lewis Seiler
45682,"Jiang Ping,Gangliang Fang"
45690,Vilgot Sjöman
45691,Tage Danielsson
45692,William Dieterle
45693,Harry Winer
45694,Volker Schlöndorff
45695,Robert Altman
456956,Steven Lewis Simpson
45697,Moira Armstrong
45698,Wojciech Has
45699,Philippe Muyl
457,Ernst Marischka
45706,Seijun Suzuki
45708,Marc Fienberg
45712,Sidney Lumet
45713,Masahiro Shinoda
45714,Sidney Hayers
45715,Peter Andrikidis
45716,"wang yu,Dusty Nelson"
45722,Eliseo Subiela
45725,Andrew Lauer
45726,Andrew L. Stone
45729,Darin Scott
45736,Chang Cheh
45739,"Stephen Hopkins,Bob Hoskins,Ewan McGregor,Jude Law,Menhaj Huda,Armando Iannucci,Charles McDougall,Gaby Dellal,Amy Jenkins"
45745,Colin Levy
457470,Douglas Barr
45752,Ethan Spaulding
45756,Dick Maas
45757,Michael Landon Jr.
45759,John Gray
45760,James Hawes
45763,Werner Herzog
45764,Werner Herzog
45765,"Antonio Naharro,Álvaro Pastor"
45767,Rich Christiano
45772,Kelly Asbury
45774,Roger Holzberg
45777,Claude Lelouch
45778,George VanBuskirk
45779,Steve Barnett
4578,Paul Morrissey
45780,Gabriel Range
45782,Keith Truesdell
4579,Paul Morrissey
45791,Anand Tucker
45792,Gregg Champion
45793,Arthur Hiller
457962,Oren Uziel
45799,Giuseppe Tornatore
458,Ernst Marischka
4580,Serge Gainsbourg
45800,Jack Conway
45801,Robert Stevenson
45802,Jean Renoir
45803,Archie Mayo
45806,Urszula Antoniak
45807,"Buster Keaton,Edward F. Cline"
45817,John Huston
45823,Lauren Himmel
45824,Jeff Kramer
45827,Bernard McEveety
458298,Ryan White
458310,Christopher Storer
458335,300ml
45838,Roscoe 'Fatty' Arbuckle
45839,Clay Weiner
4584,Ang Lee
45840,Norman Jewison
458428,"Belisario Amador,Marcelo Estévez,Juan Oyharçabal,Eduardo Peduto"
458506,Jake Szymanski
45852,Kevin Rafferty
45861,Zhang Yimou
45862,Rafal Zielinski
45864,Eric Hannah
4587,Richard Benjamin
45871,Johnnie To
45873,Pierre Koralnik
45874,Kirk Douglas
45875,Dan Curtis
45877,Jesse Warn
45878,Bill Froehlich
4588,Ang Lee
458808,Bernd Schaarmann
45881,Mary McGuckian
45882,Nacer Khemir
45884,Gillo Pontecorvo
45886,Alexander Sokurov
45887,Neill Blomkamp
45891,Grethe Bøe
458961,Kenneth Bowser
45899,Dariush Mehrjui
459,Ernst Marischka
45905,Myles Connell
4592,Marleen Gorris
45921,Harry Bromley Davenport
45926,Mark Peploe
45928,John Badham
45929,Stephen Low
459295,Liam Lynch
4593,Luis Buñuel
45930,Albert Magnoli
45935,Hou Hsiao-hsien
45938,John Schlesinger
45939,Lionel Delplanque
45940,Satyajit Ray
45943,Alexander Sokurov
45945,Chris Petit
45948,"François Truffaut,Jean-Luc Godard"
45949,Maria Speth
4595,Jacques Tati
45952,F. A. Brabec
45958,Alejandro González Iñárritu
45960,Robert Gordon
45964,Fred Walton
45965,Akira Kurosawa
45966,Stanley Kubrick
45967,Akira Kurosawa
4597,Nimród Antal
45970,Stanley Kubrick
45971,Fritz Lang
45974,Mario Piluso
45978,Kenji Mizoguchi
459802,David Firth
45987,Kenji Mizoguchi
45988,Justin Hardy
4599,Garry Marshall
45990,Pupi Avati
459928,Matt Eskandari
45993,Kenji Mizoguchi
459950,Tommy Bertelsen
45996,Hou Hsiao-hsien
45997,Marco Tullio Giordana
45999,Hou Hsiao-hsien
460,Dani Levy
46001,Bruno Corbucci
460024,Nicole Jones-Dion
46004,Paul Hoen
46007,Robert Lewis
46010,Eldar Ryazanov
46011,Walter Lang
460135,Todd Grimes
46014,Elliott Nugent
46016,Robert Vernon
46018,Gilbert Moses
46020,Declan O'Brien
46021,Charles Sturridge
46025,Eric Valette
46026,Harry Lachman
46027,Sidney Lumet
46028,Gabriele Salvatores
46029,Fernando Trueba
46040,Farah Khan
46041,Michael Anderson
46043,Kenji Mizoguchi
46059,Peter Yates
46063,Bruce Beresford
46067,Charles Jarrott
46068,S. Sylvan Simon
46069,Kenji Mizoguchi
46076,Bruno VeSota
46081,Henry Levin
460822,"Michael John Warren,Alex Timbers"
460846,Alain Desrochers
460870,"Tim Usborne,John Eastman,Alex Freeman"
46088,Richard Dembo
46094,Paul Michael Glaser
46095,Robert Wise
46096,"Emeric Pressburger,Michael Powell"
46101,Kōji Wakamatsu
46103,Lauro Chartrand
46105,"Matt Harlock,Paul Thomas"
461053,Tony Giglio
46106,Kōji Wakamatsu
461088,Mani Haghighi
461089,Andrzej Titkow
46111,Lo Wei
46112,Victoria Hochberg
46114,Chen Chi-Hwa
46119,Robert Schmidt
4612,David DeBartolomé
46121,Norma Bailey
46124,Lo Wei
461257,Daisy Asquith
46127,James Hayman
46128,Gian Paolo Cugno
461297,Jonathan A. Rosenbaum
4613,Gavin Grazer
46136,"Amos Poe,Ivan Kral"
46138,Nigel Cole
4614,Phil Alden Robinson
46145,Alfred E. Green
46146,André Øvredal
46147,Anne Sewitsky
46149,Shôhei Imamura
46158,Alberto De Martino
46159,Hamilton MacFadden
461615,"Shoujirou Nishimi,Guillaume Renard"
461634,Scott Moran
46164,Kiyoshi Kurosawa
46169,Stuart Gillard
46175,Harry Kümel
461805,Oliver Stone
46184,Reginald Le Borg
46187,Pavel Chukhray
46189,John Ford
46190,Roy Rowland
46193,John Farrow
46195,Carlos Saldanha
461955,Neill Blomkamp
46196,"William Castle,Frederick Kohner"
46197,Michael Swan
46198,Daryn Tufts
462,Steven Soderbergh
462026,Andrew Kötting
46203,Robert Young
46207,Claire Denis
462108,Bill D'Elia
46212,Eduard Grecner
46217,Uwe Boll
46221,Carlo Ledesma
46223,Val Guest
46226,Clara Law
46227,John Blizek
46228,Andrea Dorfman
46230,"V.V. Dachin Hsu,Michael W. Leighton"
46240,Dave Fleischer
46247,"Chris Renaud,Mike Thurmeier"
46258,"Curt Goetz,Valerie von Martens"
46260,Gordon Douglas
46261,Troy Nixey
4627,Marco Kreuzpaintner
46278,Mihalis Kakogiannis
462788,Paul Bogart
4628,Jeannot Szwarc
46280,Diane Bertrand
46286,Donal Lardner Ward
4629,Rod Hardy
46302,"Brendan Cowles,Shane Kuhn"
46314,"Stefan Fjeldmark,Jørgen Lerdam,Flemming Quist Møller"
46315,Jaromil Jireš
46326,Marcel Carné
46332,Xavier Beauvois
46333,Jonathan Yudis
46334,Bertrand Tavernier
46335,Jacques Rivette
46336,"Susan Buice,Arin Crumley"
46338,John Duigan
46341,Fernando Colomo
46342,David Grieco
46343,"Julien Bocabeille,François-Xavier Chanioux,Olivier Delabarre,Thierry Marchand,Quentin Marmier,Emud Mokhberi"
46351,John G. Blystone
46359,Peter Sykes
46360,Andy Sidaris
46364,Norman J. Warren
46368,Peter Atencio
46373,David Dhawan
46375,Rajkumar Santoshi
4638,Edgar Wright
463800,Neill Blomkamp
46383,"Jasmeet Dhodhi,Meghna Gulzar,Apoorva Lakhia,Hansal Mehta,Rohit Roy,Sanjay Gupta"
46387,Sooraj R. Barjatya
4639,John Flynn
463906,Ernie Barbarash
46391,Kimberly Reed
464,Kay Pollak
46403,Sameer Malkan
46406,Vidhu Vinod Chopra
46409,Robby Grewal
4641,Paul Hoen
464111,Neill Blomkamp
46420,Sean Byrne
464207,Craig Thompson
46421,Peter Godfrey
46423,"Radhika Rao,Vinay Sapru"
46426,Madhur Bhandarkar
46428,Prakash Jha
46429,Andrew Goth
4643,Andrew Davis
46430,David Dhawan
46431,"Marion Lipschutz,Rose Rosenblatt"
46432,Mohit Suri
46434,Michael Curtiz
46435,Mike Leigh
46436,Antonio Margheriti
46439,Hollingsworth Morse
4644,Patrick Sisam
46441,Víctor García
46442,Björn Richie Lob
46443,Ferdinando Baldi
46445,Michele Lupo
46448,Marcello Fondato
4645,Vicco von Bülow
46451,Andrew Drazek
46458,Isabel Coixet
46460,Peter Fonda
46466,Diane Kurys
46469,"Jack Lewis,John Greyson"
46473,Didier Le Pêcheur
464819,Jeff McQueen
46492,Mikio Naruse
46493,Mikio Naruse
46494,William Berke
46495,Hubert Cornfield
46498,Christian Marquand
465,Catherine Breillat
46500,John C. Broderick
46503,Andrew Jarecki
46504,Damien Chazelle
465044,"Molly Smith,Maurice Smith"
46510,"Edward F. Cline,Buster Keaton"
46513,John Alexander
4652,Siegfried Hartmann
46521,Jean-Jacques Vierne
46522,Steve Barkett
46523,"Steffen Haars,Flip van der Kuil"
46525,John Farrow
46526,Stephen Bridgewater
46528,Sngmoo Lee
46529,D.J. Caruso
46531,William A. Seiter
46534,Andrew Thomas Hunt	
46537,Larry Blamire
46541,Giorgio Serafini
46548,Archibald Flancranstin
46558,Nicolás Entel
46562,Tiller Russell
46563,Sam Wood
46564,Ned Farr
46565,Carlo Lizzani
46567,Maurizio Lucidi
46568,Ferdinando Baldi
4657,Ray Lawrence
46570,Tonino Cervi
46572,Steno
46578,Jeff Werner
4658,"Adam Ravetch,Sarah Robertson"
46580,Karl Malden
46581,Walerian Borowczyk
46584,Jacob Tierney
46586,Patrick Jenkins
46588,Eldar Ryazanov
46591,Marco Bellocchio
46592,Grigoriy Chukhray
46594,Aleksandr Dovzhenko
46595,Werner Herzog
466,Alan J. Pakula
46614,William A. Wellman
46615,William A. Wellman
46616,Tay Garnett
46617,Alfred Santell
46623,Anthony Mann
46625,Wim Wenders
46626,Bill Karn
46629,Serdar Akar
46632,Oldřich Lipský
46636,Joseph Vilsmaier
46641,David Kaplan
46651,Guel Arraes
46658,Tonino Ricci
46660,Daina Reid
46661,Joseph Sargent
46663,Aleksei Muradov
46665,Pascal Franchot 
46667,Vincent McEveety
46681,Joseph H. Lewis
46686,Chris Browne
46688,Edmund Goulding
46689,"Lucy Walker,João Jardim"
46691,John G. Avildsen
46695,Rob Spera
46696,Miklós Jancsó
46697,Todd Phillips
467,Nick Hamm
46702,Gregory Nava
46705,Derek Cianfrance
46712,Ernesto Contreras
46713,Keoni Waxman
46717,Mark Rydell
46718,Joaquim Dos Santos
46724,Basil Dearden
46725,Mick Jackson
46727,Nickolas Perry
46729,David Ray
46732,Charles Matthau
46734,Adrian Popovici
46737,Matt Bissonnette
46738,Denis Villeneuve
46741,Grigoriy Chukhray
46743,Richard Tuggle
46744,"Vasili Goncharov,Kai Hansen,Aleksandr Uralsky"
46748,François Ozon
46754,Berit Nesheim
46756,Veiko Õunpuu
46757,Robert Aldrich
46758,"André Calmettes,James Keane"
4676,Robert Salis
46760,Kareem Mortimer
46761,François Ozon
46767,Agustí Villaronga
46768,Lucio Fulci
46769,Jean-Pierre Melville
46770,Fernando E. Solanas
46772,Miklós Jancsó
46773,Auraeus Solito
467731,Sidney Lumet
46774,Sergei Vasilyev
46776,Joseph McGrath
46780,Kenneth Anger
46781,Kenneth Anger
46783,Amos Kollek
46784,Kenneth Anger
46785,Jafar Panahi
46786,Andrei Konchalovsky
46787,Kenneth Anger
46788,Harmony Korine
46789,Thomas Vinterberg
46793,František Vláčil
46797,Brian Gilbert
46798,David Riker
46799,Andrzej Żuławski
468,Gus Van Sant
4680,José Giovanni
46804,Sasa Gedeon
46806,Kevin Lima
46808,Ilkka Järvi-Laturi
46809,Arvo Kruusement
46812,Darlo Piana
46813,G.W. Pabst
46814,Klaus Härö
46817,Claude Miller
46820,Claudia Llosa
46821,Pedro Costa
46825,Ziad Doueiri
46827,Uli Edel
46828,Blake Edwards
46829,Richard J. Lewis
4683,François Truffaut
46830,Larry Elikann
46831,Laurent Cantet
468343,Jack Witikka
46835,Alejandro Springall
46836,Paul Schneider
46837,Gregg Araki
46838,Eli Craig
46845,Richard C. Sarafian
46847,Veiko Õunpuu
46849,Michael D. Sellers
46853,Pier Giuseppe Murgia
46857,Sulev Keedus
46863,Stanislav Barabáš
46869,Vic Sarin
468707,Hannaleena Hauru
46871,Julia Kwan
46872,Samuel Fuller
46875,Samuel Fuller
46878,Irwin Allen
46879,Mateo Gil
4688,Julie Taymor
46883,Aaron Katz
46884,Robert Rossen
46885,Jean-Claude Lord
46886,Jaak Kilmi
46888,Jamie Johnson
46889,Richard LaGravenese
4689,Park Chan-wook
46891,Erica Dunton
46898,Arnold Perl
469,Jim Jarmusch
46902,Oren Rudavsky
46909,Nick Whitfield
46910,John Ford
46914,Ekachai Uekrongtham
46915,Michael Elliott
46916,Masahiro Shinoda
46917,Hideo Gosha
469172,Raúl Ruiz
46918,Yasujirō Ozu
46919,Věra Chytilová
46920,Daniele Luchetti
46923,Sulev Nõmmik
46924,Bill Forsyth
46925,Daniel Petrie
46927,René Vilbre
46929,"Jack Kinney,Hamilton Luske,William Roberts,William Morgan"
46930,Kadri Kõusaar
46931,Peeter Simm
46932,"John Boulting,Roy Boulting"
46934,Bernard Rose
46941,Alan J. Pakula
46943,John Glen
46948,Sidney Lumet
4695,Vicco von Bülow
46953,Hannes Holm
46963,Bill Perez
46967,Shannon Hartman
46971,Peter R. Hunt
46972,Joan Micklin Silver
46973,Robert Guenette
46975,Alan Grint
46976,David Leland
46978,Barbet Schroeder
46979,Michelangelo Antonioni
46982,Miloš Forman
46983,Alain Resnais
46986,Hal Hartley
46989,Karen Moncrieff
46991,Frédéric Fonteyne
46992,Anand Tucker
46993,Karim Aïnouz
46995,David Lean
46997,Aleksandr Ptushko
46998,Yorgos Noussias
470,Alejandro González Iñárritu
47001,Will Cowan
47002,Shunji Iwai
47003,Freddie Francis
47007,Arturo Ripstein
4701,Ralph Thomas
47011,"Andrei Tarkovsky,Tonino Guerra"
47018,Christopher Hampton
4703,Peter Bogdanovich
47033,Karen Shakhnazarov
47034,Mihalis Kakogiannis
47038,Lew Lehman
4704,Peter Bogdanovich
47045,Stan Dragoti
47046,Apichatpong Weerasethakul
4705,Nello Rossati
47055,Ondi Timoner
47057,Dean Parisot
47059,Frederick Wiseman
4706,Anthony Page
47060,Tsai Ming-liang
47065,Albert Pyun
47070,Robert Ellis Miller
47072,"Dominic Anciano,Ray Burdis"
47075,Warwick Thornton
4708,René Clément
47084,"Diarmuid Lawrence,Dearbhla Walsh,Adam Smith"
47088,"Shari Springer Berman,Robert Pulcini"
47089,Vicente Amorim
4709,Julien Duvivier
47090,Stuart Gordon
47095,Michael Lessac
47096,Elio Petri
47099,Darezhan Omirbayev
471,Maciej Dejczer
4710,Jean-Luc Godard
47100,Majid Majidi
47104,Abbas Kiarostami
47105,Tony Gatlif
47108,Tony Gatlif
47110,"Thanasis Papathanasiou,Michalis Repas"
47112,Robert Dornhelm
47115,J. Mills Goodloe
47116,Dušan Trančík
47119,Maurice Pialat
47120,Götz Spielmann
47121,Eloy de la Iglesia
47122,Jack Smith
47139,Joe Carnahan
47140,"Walter Salles,Daniela Thomas"
47143,Claire Denis
47144,Goran Paskaljević
47149,Nathan H. Juran
47150,Grigori Kromanov
47155,Jules Dassin
47156,W.S. Van Dyke
47158,Mike Newell
47161,Hassan Yektapanah
47166,Dick Rickard
47168,Terry Jones
47171,Daniel Lapaine
47177,Mark McQueen
47182,"Jules Bass,Arthur Rankin, Jr."
47184,Mikio Naruse
47186,Lodge Kerrigan
47189,Jiří Menzel
47190,"Alexandre Volkoff,Yakov Protazanov"
47194,Frank Sabatella
47197,"Michael Powell,Adrian Brunel,Brian Desmond Hurst"
47199,Christopher Hampton
47200,Gulshat Omarova
47201,Stewart Raffill
47208,Phil Alden Robinson
47211,Carlos Saura
47212,Abel Ferrara
47215,Yeşim Ustaoğlu
47218,Josh Radnor
47219,Amos Poe
4722,Abel Ferrara
47226,Abderrahmane Sissako
4723,Richard Kelly
47231,Jean van de Velde
47232,Mike Figgis
47234,Renos Haralambidis
47237,Alan Rudolph
47238,Šarūnas Bartas
47239,Rainer Werner Fassbinder
47240,Elio Petri
47245,Alberto Sordi
47246,Rollin Binzer
47247,Yannis Xanthopoulos
47249,Elia Kazan
47250,George W. Hill
47251,Valerio Zurlini
47252,Richard Shepard
47256,Max Nosseck
47257,Stan Phillips
47259,Paul Andrew Williams
47260,Robert M. Young
47261,Pablo Trapero
47263,John Rich
4727,Jean Girault
47273,Aaron James Sorensen
47278,Karl Slovin
4728,Jean Girault
47282,Christine Edzard
47288,Richard Rich
4729,Jean Girault
47291,Clifton Ko Chi-Sum
47292,Kunihiko Yuyama
47295,Jon Reiss
473,Darren Aronofsky
47302,Denys Arcand
47310,Gene Kelly
47312,Lewis Gilbert
47313,Kazuhiko Yamaguchi
47320,Jeffrey Fine
47324,Youssef Chahine
47325,Nour Eddine Lakhmari
47327,Patrick Lussier
47329,John Erman
47331,Makoto Tezuka
47333,Franco Zeffirelli
4734,Maurice Pialat
47340,Brian Trenchard-Smith
47342,Albert Pyun
47345,Avi Nesher
47350,Miguel Rey
47352,H. C. Potter
47354,Richard J. Lewis
47359,Richard Benjamin
47360,Alfonso Corona
47363,Howard R. Cohen
47364,Charles Band
47365,Kaisa Rastimo
47367,Roberto Faenza
47369,Robert Markowitz
47370,Kihachi Okamoto
47383,"Gastón Duprat,Mariano Cohn"
47386,"Andy Mitton,Jesse Holland"
47397,Torgny Wickman
47401,George B. Seitz
47404,Jacques Tourneur
47405,Petter Næss
47406,Pier Paolo Pasolini
47407,Scott Wheeler
47408,"Akio Jissoji,Atsushi Kaneko,Hisayasu Satô,Suguru Takeuchi"
47410,William Fruet
47412,Arthur Allan Seidelman
47413,Yasuaki Nakajima
47423,John Woo
47426,Oliver Stone
47430,Andrzej Wajda
47432,Theo Angelopoulos
47434,Chantal Akerman
47435,Srđan Dragojević
47437,Olivier Dahan
47439,Raúl Ruiz
47444,Kiyo Sumi Fukazawa
47446,Mihalis Kakogiannis
47447,Mihalis Kakogiannis
47448,Erik Løchen
47449,Hal Salwen
47452,Richard Kwietniowski
47453,Lucio Fulci
47454,Éric Rohmer
47455,Éric Rohmer
47459,Massimo Dallamano
47462,Bill Marchant
47466,Ferenc Rófusz
47467,Kim Bass
4747,Marguerite Duras
47473,Ingmar Bergman
47474,Ingmar Bergman
47475,Nick Castle
47477,Jeff Bleckner
47479,"Paul Crowder,Jon Small"
47481,Manuel Pradal
47488,Paul Etheredge
47489,Jean-Jacques Beineix
47491,"Albert Maysles,David Maysles"
47493,Agnieszka Holland
47496,Patrice Leconte
47497,Lukasz Karwowski
47499,Pascal Bonitzer
475,Arthur Penn
47500,John C. Walsh
47501,Adam Bernstein
47502,Paul Mazursky
47504,James Gray
47507,Mathieu Kassovitz
47508,Larry Semon
47510,Todd Rohal
47517,John Mackenzie
47518,Robert Lieberman
47525,Brent Shields
47533,Brian Levant
47535,Jamie Payne
47536,Ennio De Concini
47540,Stu Pollard
47542,"Jan Gissberg,Stig Lasseby"
47553,Sidney Salkow
47554,Quentin Lee
47555,Nicholas Ray
47559,Justin Chadwick
47561,Michael Winner
47562,Don McBrearty
47570,Dan Wolman
47571,Irving Cummings
47574,Samantha Lang
47576,Tomás Gutiérrez Alea
47578,Kinji Fukasaku
47582,Arturo Ripstein
47585,Jeremy Podeswa
47587,Dominique Deruddere
47588,Jonathan Nossiter
47590,Boris Barnet
47595,Liv Ullmann
47596,Adam Marcus
476,Gus Van Sant
47605,Alfonso Brescia
47607,Lena Dunham
47608,Antonia Bird
47610,Maximilian Erlenwein
47612,Julien Duvivier
47614,Rodrigo Bellott
47615,Stephen C. Apostolof
47616,Anthony Asquith
4762,"Volker Schlöndorff,Margarethe von Trotta"
47620,Todd Haynes
47626,John Puglisi
47628,C. Courtney Joyner
47631,Oz Scott
47638,Tom Rickman
47643,John Greyson
47646,Jerry Paris
47647,Gordon Chan
47648,Gordon Chan
47650,Charlie Chaplin
47653,Charlie Chaplin
47655,Jennifer Chambers Lynch
47657,Stephen Norrington
47658,Jeff Garlin
47670,Eric Till
47675,Philip Leacock
47676,Michael Steinberg
47680,Yılmaz Güney
47682,Lyndall Hobbs
47683,Kostas Haralambous
47684,Robert J. Flaherty
47692,Atom Egoyan
47694,Chen Kaige
47695,Alfred Hitchcock
47697,Orson Welles
47699,Filippos Koutsaftis
47703,Sergei M. Eisenstein
4771,Ben Affleck
47713,Yorgos Javellas
47714,Gianni Amelio
47715,Federico Fellini
47717,Nikos Koundouros
47718,André Téchiné
4772,Roman Polanski
47721,Ingmar Bergman
47723,Ingmar Bergman
47724,Philip Haas
47735,Ingmar Bergman
47736,Costas Ferris
47737,Peter R. Hunt
47739,Lewis Allen
47745,Boris Ingster
47748,Chung-Ryoul Lee
47753,Yony Leyser
47755,"Kerthy Fix,Gail O'Hara"
47758,William Wyler
47759,Wan Laiming
47760,Gus Van Sant
47761,Leigh Scott
47762,Paul Mazursky
47763,Jon Knautz
47774,"Syd Garon,Eric Henry"
47778,Mihalis Kakogiannis
47790,Vasilis Georgiadis
47792,Theo Angelopoulos
47794,Claude Chabrol
47795,Theo Angelopoulos
47796,Pier Paolo Pasolini
47798,Joachim Back
4780,Brian De Palma
47802,Hal Hartley
47808,Andrew V. McLaglen
4781,Alain Resnais
47812,Marius Balchunas
47813,Don Hahn
47816,DJ Pooh
47817,Ernest Thompson
47818,William Richert
47819,Neal Israel
47821,Roland Joffé
47825,William Tannen
47831,Jean Vigo
47837,Sidney Lumet
47841,So Yong Kim
47845,Sven Taddicken
47848,Dino Risi
47850,Federico Fellini
47851,Nikita Mikhalkov
47854,Andrew Lau
47855,Sergei Bodrov
4786,Carlos Cuarón
47860,Jean-Pierre Jeunet
47863,Gregori Viens
47866,Allison Anders
47867,Mark Lewis
47868,Damon Thomas
47869,Ken Loach
4787,Woody Allen
47870,Mike Leigh
47871,John Schlesinger
47874,Charles Shyer
47876,Walter Bernstein
47878,Hal Ashby
47880,Dan Ireland
47881,Michael Lehmann
47882,William Clemens
47883,William Clemens
47884,William Clemens
47886,Juan Piquer Simón
47888,Alan J. Pakula
47889,Victor Nunez
4789,Vittorio De Sica
47890,Franklin J. Schaffner
47891,Mark Vadik
47892,Michael Laughlin
47893,Christopher Kublan
47898,Allan Moyle
479,John Singleton
4790,Claude Chabrol
47900,Juraj Jakubisko
47901,Carl Reiner
47904,Rachid Bouchareb
47906,Jerry Schatzberg
47907,Lee David Zlotoff
47908,Peter Masterson
47909,Lee Chang-dong
47911,Shannon Hartman
47912,Leon Gast
47913,Uli Edel
47914,J. Lee Thompson
47920,John M. Stahl
47921,John M. Stahl
47924,Chris Smith
47925,Clifford Odets
47931,José Padilha
47933,Roland Emmerich
47934,Roland Emmerich
47939,Martha Coolidge
47940,K. S. Ravikumar
47941,Steve Rash
47942,James Goldstone
47943,Dominik Moll
47944,Stanley R. Jaffe
47945,Stephen Tolkin
47946,Marcelo Epstein
47947,Garry Marshall
47951,Masanori Hata
47952,John Henderson
47953,Ferzan Ozpetek
47955,Samuel Fuller
47956,Charles B. Pierce
47957,Joe Giannone
47959,Franco Zeffirelli
47962,Jamie Uys
47963,James Hawes
47964,John Moore
47971,D.J. Caruso
47975,David Gregory
47979,Ralf Huettner
